urn:lsid:ipni.org:names:327339-2,Sonchus floridanus,L.,spec.,Asteraceae,,urn:lsid:ipni.org:names:30025158-2,urn:lsid:ipni.org:publications:1071-2,1753,Sp. Pl. 2: 794 (-795). 1753 [1 May 1753] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327339-2
urn:lsid:ipni.org:names:32734-1,Pseudalthenia,(Graebn.) Nakai,gen.,Potamogetonaceae,,urn:lsid:ipni.org:names:50032659-1,,,"Ord., Fam., etc. 213 (1943). ",unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:32734-1
urn:lsid:ipni.org:names:32734-2,Bigelowia douglasii var. puberula,(D.C.Eaton) A.Gray,var.,Asteraceae,urn:lsid:ipni.org:names:310121-2,urn:lsid:ipni.org:names:30103956-2,urn:lsid:ipni.org:publications:775-2,1873,Proc. Amer. Acad. Arts 8: 646. 1873 as Bigelovia,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:32734-2
urn:lsid:ipni.org:names:327340-2,Cicerbita,Wallr.,gen.,Asteraceae,,urn:lsid:ipni.org:names:30000005-2,urn:lsid:ipni.org:publications:1473-2,1822,Sched. Crit. 433 (-434). 1822 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327340-2
urn:lsid:ipni.org:names:327341-2,Sonchus,L.,gen.,Asteraceae,,urn:lsid:ipni.org:names:30000005-2,urn:lsid:ipni.org:publications:1071-2,1753,Sp. Pl. 2: 793. 1753 [1 May 1753] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327341-2
urn:lsid:ipni.org:names:327342-2,Alternanthera pungens,Kunth,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:327196-2,urn:lsid:ipni.org:publications:1023-2,1818,Nov. Gen. Sp. [H.B.K.] 2: 206. 1818 [Feb 1818] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327342-2
urn:lsid:ipni.org:names:327343-2,Alternanthera paronychioides,A.St.-Hil.,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:327196-2,urn:lsid:ipni.org:publications:3477-2,1833,Voy. Distr. Diam. 2: 439. 1833 Voy. Bres. 2: 439.,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327343-2
urn:lsid:ipni.org:names:327344-2,Alternanthera caracasana,Kunth,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:30006281-2,urn:lsid:ipni.org:publications:1023-2,1818,Nov. Gen. Sp. [H.B.K.] 2: 205. 1818 [Feb 1818] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327344-2
urn:lsid:ipni.org:names:327345-2,Froelichia,Moench,gen.,Amaranthaceae,,urn:lsid:ipni.org:names:30000566-2,urn:lsid:ipni.org:publications:1264-2,1794,Methodus (Moench) 50. 1794 [4 May 1794] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327345-2
urn:lsid:ipni.org:names:327346-2,Froelichia,Vahl,gen.,Rubiaceae,,urn:lsid:ipni.org:names:30000011-2,urn:lsid:ipni.org:publications:3566-2,1797,"Eclog. Amer. 1: [vii], 13. 1797 [Mar 1797] ",tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327346-2
urn:lsid:ipni.org:names:327347-2,Froelichia,Wulfen,gen.,Cyperaceae,,urn:lsid:ipni.org:names:30000197-2,urn:lsid:ipni.org:publications:9717-2,1858,Fl. Norica Phan. 729. 1858 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327347-2
urn:lsid:ipni.org:names:327348-2,Everion,Raf.,gen.,Amaranthaceae,,urn:lsid:ipni.org:names:30000566-2,urn:lsid:ipni.org:publications:1074-2,1838,Sylva Tellur. 124. 1838 [Oct-Dec 1838] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327348-2
urn:lsid:ipni.org:names:327349-2,Lophocarpus,Link,gen.,Amaranthaceae,,urn:lsid:ipni.org:names:30000566-2,urn:lsid:ipni.org:publications:20124-2,1795,Diss. Bot. (Link) 52. 1795 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327349-2
urn:lsid:ipni.org:names:32735-1,Stuckenia,Börner,gen.,Potamogetonaceae,,urn:lsid:ipni.org:names:50032659-1,urn:lsid:ipni.org:publications:501-2,1912,Abh. Naturwiss. Vereins Bremen 21: 258. 1912 [Apr 1912] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:32735-1
urn:lsid:ipni.org:names:32735-2,Bigelowia douglasii var. pumila,(Nutt.) A.Gray,var.,Asteraceae,urn:lsid:ipni.org:names:58159-2,urn:lsid:ipni.org:names:30103956-2,urn:lsid:ipni.org:publications:1294-2,1884,"Syn. Fl. N. Amer. 1, pt. 2: 140. 1884 as Bigelovia",tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:32735-2
urn:lsid:ipni.org:names:327350-2,Gomphrena interrupta,L.,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:30003098-2,urn:lsid:ipni.org:publications:1071-2,1753,Sp. Pl. 1: 224. 1753 [1 May 1753] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327350-2
urn:lsid:ipni.org:names:327351-2,Oplotheca gracilis,Hook.,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:30194727-2,urn:lsid:ipni.org:publications:16943-2,1840,Icon. Pl. 3: t. 256. 1840 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327351-2
urn:lsid:ipni.org:names:327352-2,Oplotheca floridana,Nutt.,spec.,Amaranthaceae,"urn:lsid:ipni.org:names:106089-2,106094-2",urn:lsid:ipni.org:names:30194727-2,urn:lsid:ipni.org:publications:959-2,1818,Gen. N. Amer. Pl. [Nuttall]. 2: 79. 1818 [14 Jul 1818] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327352-2
urn:lsid:ipni.org:names:327353-2,Gonocarpus micranthus,Thunb.,spec.,Haloragaceae,,urn:lsid:ipni.org:names:30311922-2,urn:lsid:ipni.org:publications:18209-2,1783,Nov. Gen. Pl. [Thunberg] 3: 55. 1783 [18 Jun 1783] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327353-2
urn:lsid:ipni.org:names:327354-2,Billardiera,Sm.,gen.,Pittosporaceae,,urn:lsid:ipni.org:names:30302583-2,urn:lsid:ipni.org:publications:16215-2,1793,Spec. Bot. New Holland 1: 1 (t. 1). 1793 [Oct 1793] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327354-2
urn:lsid:ipni.org:names:327355-2,Billardiera,Moench,gen.,Verbenaceae,,urn:lsid:ipni.org:names:30000070-2,urn:lsid:ipni.org:publications:1264-2,1794,Methodus (Moench) 369. 1794 [4 May 1794] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327355-2
urn:lsid:ipni.org:names:327356-2,Gossypianthus,Hook.,gen.,Amaranthaceae,,urn:lsid:ipni.org:names:30000566-2,urn:lsid:ipni.org:publications:16943-2,1840,Icon. Pl. t. 251. 1840 [6 Jan-6 Feb 1840] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327356-2
urn:lsid:ipni.org:names:327357-2,Paronychia lanuginosa,Poir.,spec.,Illecebraceae,,urn:lsid:ipni.org:names:30001427-2,urn:lsid:ipni.org:publications:15196-2,1816,Encyc. [J. Lamarck & al.] Suppl. 4. 303. 1816 [29 Jun 1816] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327357-2
urn:lsid:ipni.org:names:327358-1,Cavendishia corei,A.C.Sm.,spec.,Ericaceae,,urn:lsid:ipni.org:names:50325247-1,urn:lsid:ipni.org:publications:835-2,,Amer. J. Bot. xl. 474 (1953). ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327358-1
urn:lsid:ipni.org:names:327358-2,Guilleminea,Kunth,gen.,Amaranthaceae,,urn:lsid:ipni.org:names:30000566-2,urn:lsid:ipni.org:publications:1023-2,1823,Nov. Gen. Sp. [H.B.K.] 6: 33 (ed. fol.); 40 (ed. qu.). 1823 [14 Apr 1823] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327358-2
urn:lsid:ipni.org:names:327359-2,Achyranthes,L.,gen.,Amaranthaceae,,urn:lsid:ipni.org:names:30000566-2,urn:lsid:ipni.org:publications:1071-2,1753,"Sp. Pl. 1: 204. 1753 [1 Mai 1753] ; Gen. Pl. ed. 5, 96. 1754",tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327359-2
urn:lsid:ipni.org:names:32736-2,Bigelowia douglasii var. serrulata,(Torr.) A.Gray,var.,Asteraceae,urn:lsid:ipni.org:names:1096441-2,urn:lsid:ipni.org:names:30103956-2,urn:lsid:ipni.org:publications:775-2,1873,Proc. Amer. Acad. Arts 8: 646. 1873 as Bigelovia,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:32736-2
urn:lsid:ipni.org:names:327360-2,Celosia,L.,gen.,Amaranthaceae,,urn:lsid:ipni.org:names:30000566-2,urn:lsid:ipni.org:publications:1071-2,1753,Sp. Pl. 1: 205. 1753 [1 May 1753] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327360-2
urn:lsid:ipni.org:names:327361-2,Amaranthus,Adans.,gen.,Amaranthaceae,,urn:lsid:ipni.org:names:30000566-2,urn:lsid:ipni.org:publications:7222-2,1763,Fam. Pl. (Adanson) 2: 269. 1763 [Jul-Aug 1763] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327361-2
urn:lsid:ipni.org:names:327362-2,Amaranthus,L.,gen.,Amaranthaceae,,urn:lsid:ipni.org:names:30000566-2,urn:lsid:ipni.org:publications:1071-2,1753,"Sp. Pl. 2: 989. 1753 [1 Mai 1753] ; Gen. Pl., ed. 5, 427. 1754",tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327362-2
urn:lsid:ipni.org:names:327363-1,Cavendishia dendrophila,A.C.Sm.,spec.,Ericaceae,,urn:lsid:ipni.org:names:50325247-1,urn:lsid:ipni.org:publications:835-2,,Amer. J. Bot. xl. 474 (1953). ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327363-1
urn:lsid:ipni.org:names:327363-2,Bajan,Adans.,gen.,Amaranthaceae,,urn:lsid:ipni.org:names:30000566-2,urn:lsid:ipni.org:publications:7222-2,1763,Fam. Pl. (Adanson) 2: 506. 1763 [Jul-Aug 1763] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327363-2
urn:lsid:ipni.org:names:327364-2,Celosia cristata,L.,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:327360-2,urn:lsid:ipni.org:publications:1071-2,1753,Sp. Pl. 1: 205. 1753 [1 May 1753] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327364-2
urn:lsid:ipni.org:names:327365-2,Celosia trigyna,L.,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:327360-2,urn:lsid:ipni.org:publications:16201-2,1771,Mant. Pl. Altera 212. 1771 [Oct 1771] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327365-2
urn:lsid:ipni.org:names:327366-2,Celosia palmeri,S.Watson,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:327360-2,urn:lsid:ipni.org:publications:775-2,1883,Proc. Amer. Acad. Arts 18: 143. 1883 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327366-2
urn:lsid:ipni.org:names:327367-2,Celosia nitida,Vahl,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:327360-2,urn:lsid:ipni.org:publications:1076-2,1791,Symb. Bot. (Vahl) 2: 44. 1791 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327367-2
urn:lsid:ipni.org:names:327368-2,Celosia texana,Scheele,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:30030322-2,urn:lsid:ipni.org:publications:703-2,1849,Linnaea 22: 148. 1849 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327368-2
urn:lsid:ipni.org:names:327369-2,Acnide,Mitch.,gen.,Amaranthaceae,,urn:lsid:ipni.org:names:30000566-2,urn:lsid:ipni.org:publications:17909-2,1769,Diss. Brev. Princ. Bot. 45. 1769 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327369-2
urn:lsid:ipni.org:names:32737-1,Aleuritia,Spach,gen.,Primulaceae,,urn:lsid:ipni.org:names:50032665-1,urn:lsid:ipni.org:publications:1284-2,1840,Hist. Nat. Vég. (Spach) 9: 360. 1840 [15 Aug 1840] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:32737-1
urn:lsid:ipni.org:names:32737-2,Bigelowia douglasii var. spathulata,M.E.Jones,var.,Asteraceae,,urn:lsid:ipni.org:names:30103956-2,urn:lsid:ipni.org:publications:1045-2,1895,"Proc. Calif. Acad. Sci. ser. 2, 5: 690. 1895 ",tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:32737-2
urn:lsid:ipni.org:names:327370-2,Acnida cuspidata,Bertero ex Spreng.,spec.,Amaranthaceae,urn:lsid:ipni.org:names:3285-2,urn:lsid:ipni.org:names:316391-2,urn:lsid:ipni.org:publications:14620-2,1826,"Syst. Veg., ed. 16 [Sprengel] 3: 903. 1826 [Jan-Mar 1826] ",tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327370-2
urn:lsid:ipni.org:names:327371-2,Acnida floridana,S.Watson,spec.,Amaranthaceae,urn:lsid:ipni.org:names:10639-2,urn:lsid:ipni.org:names:316391-2,urn:lsid:ipni.org:publications:775-2,1882,Proc. Amer. Acad. Arts 17: 376. 1882 [10 Aug 1882] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327371-2
urn:lsid:ipni.org:names:327372-2,Acnida tamariscina var. prostrata,Uline & W.L.Bray,var.,Amaranthaceae,"urn:lsid:ipni.org:names:3280-2,10719-2,3294-2",urn:lsid:ipni.org:names:30082425-2,urn:lsid:ipni.org:publications:552-2,1895,Bot. Gaz. 20: 158. 1895 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327372-2
urn:lsid:ipni.org:names:327373-2,Amaranthus altissimus,Riddell,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:327362-2,urn:lsid:ipni.org:publications:7718-2,1835,Syn. Fl. West. States 41. 1835 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327373-2
urn:lsid:ipni.org:names:327374-2,Amaranthus miamiensis,Riddell,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:327362-2,urn:lsid:ipni.org:publications:7718-2,1835,Syn. Fl. West. States 41 (-42). 1835 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327374-2
urn:lsid:ipni.org:names:327375-2,Amaranthus tamariscinus,Nutt.,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:327362-2,urn:lsid:ipni.org:publications:1298-2,1835,"Trans. Amer. Philos. Soc. ser. 2, 5: 165. 1835 [late 1835] ",tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327375-2
urn:lsid:ipni.org:names:327376-2,Amaranthus palmeri,S.Watson,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:327362-2,urn:lsid:ipni.org:publications:775-2,1877,Proc. Amer. Acad. Arts 12: 274. 1877 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327376-2
urn:lsid:ipni.org:names:327377-2,Amaranthus greggii,S.Watson,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:30000593-2,urn:lsid:ipni.org:publications:775-2,1877,Proc. Amer. Acad. Arts 12: 274. 1877 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327377-2
urn:lsid:ipni.org:names:327378-2,Amaranthus wrightii,S.Watson,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:30000593-2,urn:lsid:ipni.org:publications:775-2,1877,Proc. Amer. Acad. Arts 12: 275. 1877 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327378-2
urn:lsid:ipni.org:names:327379-2,Amaranthus dubius,Mart. ex Thell.,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:30000593-2,urn:lsid:ipni.org:publications:3475-2,1912,"Fl. Advent. Montpellier 38: 203. 1912 Thell. in Aschers. & Graebn., Syn. Mitteleur. Fl. 5(1): 265. 1914.",tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327379-2
urn:lsid:ipni.org:names:32738-1,Aleuritia,(Duby) Opiz,gen.,Primulaceae,,urn:lsid:ipni.org:names:50032665-1,,,"Bercht. & Opiz, Okon.-techn. Fl. Bohm. ii. II. 193-195 (1839); cf. Pouzar inPreslia, xxxvi. 337 (1964). ",unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:32738-1
urn:lsid:ipni.org:names:32738-2,Bigelowia douglasii var. stenophylla,A.Gray,var.,Asteraceae,urn:lsid:ipni.org:names:58206-2,urn:lsid:ipni.org:names:30103956-2,urn:lsid:ipni.org:publications:775-2,1873,Proc. Amer. Acad. Arts 8: 646. 1873 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:32738-2
urn:lsid:ipni.org:names:327380-2,Amblogyna torreyi,A.Gray,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:30026116-2,urn:lsid:ipni.org:publications:775-2,1861,Proc. Amer. Acad. Arts 5: 167 (169). 1861 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327380-2
urn:lsid:ipni.org:names:327381-2,Amaranthus pumilus,Raf.,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:327362-2,urn:lsid:ipni.org:publications:1260-2,1808,"Med. Repos. ser. 2, 5: 360. 1808 ",tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327381-2
urn:lsid:ipni.org:names:327382-2,Amaranthus deflexus,L.,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:30000593-2,urn:lsid:ipni.org:publications:16201-2,1771,Mant. Pl. Altera 295. 1771 [Oct 1771] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327382-2
urn:lsid:ipni.org:names:327383-2,Mengea californica,Moq.,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:30201759-2,urn:lsid:ipni.org:publications:1051-2,1849,Prodr. [A. P. de Candolle] 13(2): 270. 1849 [5 May 1849] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327383-2
urn:lsid:ipni.org:names:327384-2,Euxolus muricatus,Moq.,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:30054125-2,urn:lsid:ipni.org:publications:1051-2,1849,Prodr. [A. P. de Candolle] 13(2): 276. 1849 [5 May 1849] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327384-2
urn:lsid:ipni.org:names:327385-2,Amaranthus crassipes,Schltdl.,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:327362-2,urn:lsid:ipni.org:publications:703-2,1831,Linnaea 6: 757. 1831 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327385-2
urn:lsid:ipni.org:names:327386-2,Amaranthus tricolor,L.,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:327362-2,urn:lsid:ipni.org:publications:1071-2,1753,Sp. Pl. 2: 989. 1753 [1 May 1753] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327386-2
urn:lsid:ipni.org:names:327387-2,Amaranthus thunbergii,Moq.,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:327362-2,urn:lsid:ipni.org:publications:1051-2,1849,Prodr. [A. P. de Candolle] 13(2): 262. 1849 [5 May 1849] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327387-2
urn:lsid:ipni.org:names:327388-2,Amaranthus albus,L.,spec.,Amaranthaceae,,urn:lsid:ipni.org:names:30000593-2,urn:lsid:ipni.org:publications:14210-2,1759,"Syst. Nat., ed. 10. 2: 1268. 1759 [7 Jun 1759] ",tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327388-2
urn:lsid:ipni.org:names:327389-2,Lactuca hirsuta,Muhl. ex Nutt.,spec.,Asteraceae,,urn:lsid:ipni.org:names:30001984-2,urn:lsid:ipni.org:publications:959-2,1818,Gen. N. Amer. Pl. [Nuttall]. 2: 124. 1818 [14 Jul 1818] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327389-2
urn:lsid:ipni.org:names:32739-1,Alsinanthemos,J.G.Gmel.,gen.,Primulaceae,,urn:lsid:ipni.org:names:50032665-1,,,Fl. Sib. iv. 46 (1769). ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:32739-1
urn:lsid:ipni.org:names:32739-2,Bigelowia douglasii var. tortifolia,A.Gray,var.,Asteraceae,,urn:lsid:ipni.org:names:30103956-2,urn:lsid:ipni.org:publications:775-2,1873,Proc. Amer. Acad. Arts 8: 646. 1873 as Bigelovia,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:32739-2
urn:lsid:ipni.org:names:327390-2,Lactuca graminifolia,Michx.,spec.,Asteraceae,,urn:lsid:ipni.org:names:30001984-2,urn:lsid:ipni.org:publications:1265-2,1803,Fl. Bor.-Amer. (Michaux) 2: 85. 1803 [19 Mar 1803] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327390-2
urn:lsid:ipni.org:names:327391-2,Lactuca saligna,L.,spec.,Asteraceae,,urn:lsid:ipni.org:names:30001984-2,urn:lsid:ipni.org:publications:1071-2,1753,Sp. Pl. 2: 796. 1753 [1 May 1753] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327391-2
urn:lsid:ipni.org:names:327392-2,Sonchus ludovicianus,Nutt.,spec.,Asteraceae,,urn:lsid:ipni.org:names:30025158-2,urn:lsid:ipni.org:publications:959-2,1818,Gen. N. Amer. Pl. [Nuttall]. 2: 125. 1818 [14 Jul 1818] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327392-2
urn:lsid:ipni.org:names:327393-2,Lactuca,L.,gen.,Asteraceae,,urn:lsid:ipni.org:names:30000005-2,urn:lsid:ipni.org:publications:1071-2,1753,Sp. Pl. 2: 795. 1753 [1 May 1753] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327393-2
urn:lsid:ipni.org:names:327394-2,Duroia,L.f.,gen.,Rubiaceae,,urn:lsid:ipni.org:names:30000011-2,urn:lsid:ipni.org:publications:1252-2,1782,Suppl. Pl. 30 (209). 1782 [1781 publ. Apr 1782] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327394-2
urn:lsid:ipni.org:names:327395-2,Pontederia vaginalis,Burm.f.,spec.,Pontederiaceae,,urn:lsid:ipni.org:names:30000881-2,urn:lsid:ipni.org:publications:937-2,1768,Fl. Ind. (N. L. Burman) 80. 1768 [1 Mar-6 Apr 1768] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327395-2
urn:lsid:ipni.org:names:327396-2,Pleurothallis robertoi,Luer & Toscano,spec.,Orchidaceae,,urn:lsid:ipni.org:names:325966-2,urn:lsid:ipni.org:publications:1216-2,2002,Selbyana 23(2): 186 (190; fig. 6). 2002 [28 Dec 2002] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327396-2
urn:lsid:ipni.org:names:327397-2,Pleurothallis silvae,Luer & Toscano,spec.,Orchidaceae,,urn:lsid:ipni.org:names:30000091-2,urn:lsid:ipni.org:publications:1216-2,2002,Selbyana 23(2): 190 (fig. 7). 2002 [28 Dec 2002] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327397-2
urn:lsid:ipni.org:names:327398-2,Pleurothallis subnulla,Luer & Toscano,spec.,Orchidaceae,,urn:lsid:ipni.org:names:325966-2,urn:lsid:ipni.org:publications:1216-2,2002,Selbyana 23(2): 190 (-194; fig. 8). 2002 [28 Dec 2002] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327398-2
urn:lsid:ipni.org:names:327399-2,Coryphantha calochlora,Boed.,spec.,Cactaceae,,urn:lsid:ipni.org:names:30002670-2,urn:lsid:ipni.org:publications:16197-2,1933,Mammillarien-Vergleichs-Schluessel 7. 1933 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327399-2
urn:lsid:ipni.org:names:3274-1,Codonanthus,Hassk.,gen.,Asclepiadaceae,,urn:lsid:ipni.org:names:50000053-1,urn:lsid:ipni.org:publications:648-2,1842,"Flora 25(2, Beibl.): 24. 1842 ",unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:3274-1
urn:lsid:ipni.org:names:3274-2,Acmispon gracilis,A.Heller,spec.,Fabaceae,,urn:lsid:ipni.org:names:30005790-2,urn:lsid:ipni.org:publications:1012-2,1913,Muhlenbergia 9: 61. 1913 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:3274-2
urn:lsid:ipni.org:names:32740-1,Alsinanthemum,Thalius ex Greene,gen.,Primulaceae,,urn:lsid:ipni.org:names:50032665-1,urn:lsid:ipni.org:publications:3504-2,1894,Man. Bot. San Francisco 238. 1894 [2 Feb 1894] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:32740-1
urn:lsid:ipni.org:names:327400-2,Escobaria orcuttii,Boed.,spec.,Cactaceae,,urn:lsid:ipni.org:names:295139-2,urn:lsid:ipni.org:publications:16197-2,1933,Mammillarien-Vergleichs-Schluessel 17. 1933 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327400-2
urn:lsid:ipni.org:names:327401-2,Vitis coignetiae,Pulliat ex Planch.,spec.,Vitaceae,,urn:lsid:ipni.org:names:30000066-2,urn:lsid:ipni.org:publications:8915-2,1883,Vigne Amer. Vitic. Eur. 7(1): 186. 1883 [Jan 1883] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327401-2
urn:lsid:ipni.org:names:327402-2,Cnidoscolus byssinus,Fern.Casas,spec.,Euphorbiaceae,,urn:lsid:ipni.org:names:327703-2,urn:lsid:ipni.org:publications:2210-2,2003,Fontqueria 55(16): 82 (81-88; tt. 1-5). 2003 [1 May 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327402-2
urn:lsid:ipni.org:names:327403-2,Tillandsia psuedobaileyi f. alba,Takizawa,f.,Bromeliaceae,,urn:lsid:ipni.org:names:30160537-2,urn:lsid:ipni.org:publications:3393-2,2003,J. Bromeliad Soc. 53(2): 54 (figs. 6-7). 2003 [May 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327403-2
urn:lsid:ipni.org:names:327404-1,Cavendishia micayensis,A.C.Sm.,spec.,Ericaceae,,urn:lsid:ipni.org:names:50325247-1,urn:lsid:ipni.org:publications:981-2,1946,J. Arnold Arbor. 27: 14. 1946 ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327404-1
urn:lsid:ipni.org:names:342767-1,Croton junceus,Baill.,spec.,Euphorbiaceae,,urn:lsid:ipni.org:names:15262-1,urn:lsid:ipni.org:publications:833-2,1864,Adansonia 4: 339. 1864 ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:342767-1
